UserID,DocID,PhoneID,StartX,StartY,StopX,StopY,StrokeDuration,AverageVelocity,MidStrokePressure,MidStrokeArea,MeanPressure,PhOrientation,LenTrajectory,MeanLen,TraceDistance,Velocity,Acceleration
24,3,2.00000,11.88200,-50.58200,11.11900,-40.00800,0.67500,16.36100,0.36000,0.08889,0.36000,1.00000,11.04400,0.89631,10.60200,37.47300,1266.60000
24,3,2.00000,12.20900,-46.11200,9.92020,-36.84600,0.30200,32.51000,0.30000,0.11111,0.30000,1.00000,9.81790,0.83560,9.54470,61.84200,684.13000
24,3,2.00000,11.22800,-46.22100,9.15710,-37.50000,0.43800,20.65000,0.33000,0.13333,0.33000,1.00000,9.04480,0.89388,8.96360,38.85600,1813.80000
24,3,2.00000,9.81120,-44.91300,7.84890,-37.06400,0.25900,31.52200,0.30000,0.11111,0.30000,1.00000,8.16410,0.85642,8.09050,55.47300,2736.00000
24,3,2.00000,12.31800,-46.54800,11.22800,-39.57200,0.28100,25.40800,0.39000,0.11111,0.39000,1.00000,7.13970,0.90580,7.06150,32.63500,313.84000
24,3,2.00000,12.31800,-49.05600,11.66400,-43.82300,0.37800,14.42500,0.34000,0.08889,0.34000,1.00000,5.45250,0.90048,5.27330,32.66900,1230.10000
24,3,2.00000,9.92020,-46.98500,9.37510,-40.44400,0.34100,20.10400,0.35000,0.11111,0.35000,1.00000,6.85550,0.89193,6.56340,36.13000,1652.30000
24,3,2.00000,11.77300,-45.02200,9.81120,-37.71800,0.17100,44.79500,0.43000,0.13333,0.32000,1.00000,7.65990,0.81226,7.56290,407.71000,800700.00000
24,3,2.00000,11.88200,-46.33000,10.24700,-35.32000,0.33400,33.98800,0.39000,0.13333,0.39000,1.00000,11.35200,0.87754,11.13100,70.93800,848.81000
24,3,2.00000,12.64500,-44.15000,10.79200,-36.73700,0.59400,13.90500,0.43000,0.13333,0.43000,1.00000,8.25980,0.56681,7.64100,38.17100,1044.80000
24,3,2.00000,10.46500,-48.83800,9.59310,-39.57200,0.30500,31.06600,0.34000,0.12222,0.34000,1.00000,9.47520,0.91515,9.30700,54.11000,2105.80000
24,3,2.00000,11.88200,-47.42100,9.81120,-37.93600,0.19900,50.02800,0.38000,0.11111,0.27000,1.00000,9.95560,0.85672,9.70770,212.17000,45660.00000
24,3,2.00000,11.77300,-43.60500,9.59310,-35.21100,0.36500,24.12200,0.41000,0.13333,0.41000,1.00000,8.80470,0.88932,8.67250,49.33000,1617.10000
24,3,2.00000,12.53600,-47.96600,10.24700,-39.24500,0.37900,24.16300,0.41000,0.13333,0.41000,1.00000,9.15760,0.84140,9.01650,68.53400,2836.00000
24,3,2.00000,9.70210,-34.23000,9.59310,-39.89900,0.89100,15.83800,0.39000,0.13333,0.39000,1.00000,14.11100,0.22007,5.66970,28.38400,512.94000
24,3,2.00000,10.35600,-46.11200,9.37510,-37.39100,0.48200,18.66900,0.37000,0.13333,0.37000,1.00000,8.99860,0.92915,8.77600,36.88500,1465.90000
24,3,2.00000,11.01000,-45.34900,10.46500,-38.80900,0.25900,25.45200,0.39000,0.13333,0.33000,1.00000,6.59210,0.88077,6.56340,41.84600,1159.10000
24,3,2.00000,11.01000,-47.09400,11.22800,-45.67600,0.22300,6.58580,0.26000,0.07778,0.26000,1.00000,1.46860,0.80902,1.43380,14.99400,775.75000
24,3,2.00000,12.42700,-22.67500,13.51800,-39.02700,0.09700,169.20000,0.45000,0.13333,0.36500,1.00000,16.41200,0.83945,16.38800,1545.10000,909120.00000
24,3,2.00000,10.57400,-39.02700,4.57850,-24.74600,0.13100,119.86000,0.45500,0.11111,0.40000,1.00000,15.70200,0.78094,15.48800,1027.50000,698850.00000
24,3,2.00000,11.55500,-38.26400,5.77770,-25.50900,0.09700,145.06000,0.44000,0.12222,0.44000,1.00000,14.07100,0.77627,14.00200,806.93000,550580.00000
24,3,2.00000,13.19100,-33.14000,12.64500,-47.31200,0.91700,23.90600,0.68000,0.16667,0.68000,1.00000,21.92200,0.26103,14.18200,61.38700,820.79000
24,3,2.00000,14.39000,-40.22600,10.02900,-54.28800,0.30900,48.23500,0.37000,0.06667,0.37000,1.00000,14.90500,0.88284,14.72300,76.45200,2560.00000
24,3,2.00000,11.66400,-28.12500,11.01000,-45.78500,0.69400,26.55600,0.38000,0.07778,0.38000,1.00000,18.43000,0.75062,17.67200,41.83200,638.76000
24,3,2.00000,11.11900,-39.35400,6.21370,-26.16300,0.14100,102.26000,0.40000,0.13333,0.40000,1.00000,14.41900,0.73193,14.07300,1186.20000,1343400.00000
24,3,2.00000,13.62700,-34.55700,11.22800,-31.50500,0.77200,28.48700,0.43000,0.12222,0.43000,1.00000,21.99200,0.08984,3.88180,51.33800,1648.70000
24,3,2.00000,11.55500,-43.49600,9.48410,-33.24900,0.55100,19.60700,0.37000,0.11111,0.37000,1.00000,10.80300,0.90990,10.45400,37.95300,909.71000
24,3,2.00000,9.37510,-47.53000,7.84890,-32.15900,0.29500,54.11900,0.37000,0.10000,0.25000,1.00000,15.96500,0.88472,15.44600,129.38000,6435.80000
24,3,2.00000,12.75500,-46.65800,10.02900,-33.90300,0.66000,20.53200,0.42000,0.13333,0.42000,1.00000,13.55100,0.91820,13.04200,39.40000,637.40000
24,3,2.00000,12.31800,-45.24000,11.11900,-37.39100,0.42000,19.51900,0.31000,0.08889,0.31000,1.00000,8.19810,0.91312,7.94000,28.57300,740.52000
24,3,2.00000,11.33700,-47.20300,8.72100,-34.77500,0.19600,67.24700,0.30000,0.12222,0.30000,1.00000,13.18000,0.86378,12.70000,103.24000,3618.70000
24,3,2.00000,11.44600,-34.23000,9.92020,-48.07500,0.42600,33.44100,0.31000,0.08889,0.31000,1.00000,14.24600,0.92198,13.92900,61.47800,4347.50000
24,3,2.00000,9.59310,-28.67000,9.37510,-48.07500,0.56800,35.19100,0.40000,0.08889,0.40000,1.00000,19.98800,0.90784,19.40600,62.08000,1068.70000
24,3,2.00000,11.01000,-45.89400,7.41290,-32.59500,0.32900,43.12700,0.43000,0.11111,0.43000,1.00000,14.18900,0.89781,13.77800,69.08300,1975.70000
24,3,2.00000,11.88200,-43.49600,8.93910,-34.55700,0.25400,37.44000,0.31000,0.08889,0.31000,1.00000,9.50990,0.85661,9.41120,59.57600,2037.30000
24,3,2.00000,11.77300,-43.38700,9.70210,-35.42900,0.28600,28.97100,0.34000,0.12222,0.34000,1.00000,8.28570,0.82625,8.22310,85.37300,3827.50000
24,3,2.00000,12.20900,-43.38700,7.95790,-32.15900,0.25900,47.02300,0.34000,0.13333,0.34000,1.00000,12.17900,0.85882,12.00600,116.99000,6393.90000
24,3,2.00000,10.90100,-44.58600,9.37510,-36.73700,0.25400,32.53400,0.32000,0.11111,0.32000,1.00000,8.26360,0.85170,7.99590,97.91300,9250.30000
24,3,2.00000,10.35600,-40.11700,8.17600,-32.70400,0.20100,38.81300,0.29000,0.08889,0.29000,1.00000,7.80140,0.83175,7.72690,295.93000,313360.00000
24,3,2.00000,12.86400,-49.16500,11.44600,-41.09800,0.46100,18.34800,0.40000,0.11111,0.40000,1.00000,8.45840,0.87303,8.19050,152.35000,82213.00000
24,3,2.00000,12.20900,-47.63900,11.11900,-37.93600,0.20100,49.39400,0.30000,0.08889,0.30000,1.00000,9.92810,0.85619,9.76320,109.40000,3324.00000
24,3,2.00000,11.88200,-33.24900,10.02900,-49.49200,0.43100,38.63900,0.30000,0.06667,0.30000,1.00000,16.65300,0.91865,16.34800,61.19200,1290.00000
24,3,2.00000,11.66400,-32.92200,9.92020,-35.42900,0.78200,38.43100,0.33000,0.04444,0.33000,1.00000,30.05300,0.19403,3.05430,85.00100,2190.10000
24,3,2.00000,12.97300,-46.00300,12.75500,-41.20700,0.62000,8.07950,0.29000,0.08889,0.29000,1.00000,5.00930,0.73697,4.80150,18.30900,307.53000
24,3,2.00000,11.77300,-42.29700,8.72100,-29.10600,0.18500,74.00800,0.36000,0.15556,0.30000,1.00000,13.69200,0.77356,13.53900,142.02000,6294.90000
24,3,2.00000,10.68300,-38.04500,3.48840,-23.22000,0.12400,135.57000,0.42000,0.15556,0.42000,1.00000,16.81100,0.77974,16.47900,519.62000,382170.00000
24,5,2.00000,15.69800,-29.65200,30.19700,-28.99700,0.14100,103.48000,0.43000,0.10000,0.36000,1.00000,14.59100,0.99458,14.51300,448.33000,165910.00000
24,5,2.00000,25.72700,-23.98300,7.84890,-26.92600,0.15500,117.03000,0.40000,0.08889,0.40000,1.00000,18.14000,0.71358,18.11900,200.13000,5163.90000
24,5,2.00000,30.41500,-20.38500,14.93500,-21.91200,0.14100,110.55000,0.38000,0.11111,0.38000,1.00000,15.58800,0.74868,15.55500,147.35000,2827.10000
24,5,2.00000,15.58900,-24.09200,28.45200,-22.67500,0.15400,84.74700,0.41000,0.11111,0.41000,1.00000,13.05100,0.99050,12.94100,260.39000,7392.10000
24,5,2.00000,18.31400,-29.10600,27.90700,-28.88800,0.08000,120.19000,0.44000,0.10000,0.36000,1.00000,9.61550,0.99844,9.59560,379.49000,28535.00000
24,5,2.00000,24.63700,-28.77900,11.01000,-35.10200,0.11900,126.76000,0.40000,0.10000,0.40000,1.00000,15.08500,0.68320,15.02200,962.87000,1318300.00000
24,5,2.00000,25.94500,-31.39600,9.92020,-35.75600,0.11700,142.69000,0.40000,0.11111,0.40000,1.00000,16.69400,0.60491,16.60800,255.43000,4577.10000
24,5,2.00000,12.97300,-40.11700,29.43300,-38.48200,0.18600,89.04200,0.45000,0.12222,0.45000,1.00000,16.56200,0.99732,16.54200,2887.30000,4635800.00000
24,5,2.00000,9.37510,-34.12100,25.72700,-34.33900,0.09700,168.79000,0.44000,0.08889,0.44000,1.00000,16.37200,0.99877,16.35300,1859.50000,912660.00000
24,5,2.00000,29.43300,-27.58000,9.15710,-32.48600,0.17000,123.35000,0.36000,0.08889,0.36000,1.00000,20.97000,0.71265,20.86100,603.43000,671520.00000
24,5,2.00000,28.56100,-26.59900,11.33700,-34.01200,0.11300,166.24000,0.46000,0.13333,0.46000,1.00000,18.78500,0.71372,18.75100,1146.50000,423910.00000
24,5,2.00000,13.51800,-31.83200,29.76100,-29.21500,0.15200,108.34000,0.44000,0.13333,0.44000,1.00000,16.46700,0.99606,16.45200,197.01000,7961.70000
24,5,2.00000,19.18600,-34.99300,33.90300,-34.12100,0.06700,221.01000,0.36000,0.08889,0.29000,1.00000,14.80700,0.99655,14.74300,1500.00000,791530.00000
24,5,2.00000,29.43300,-26.27200,14.17200,-24.85500,0.30400,50.57700,0.41000,0.11111,0.41000,1.00000,15.37600,0.84157,15.32700,107.60000,3822.50000
24,5,2.00000,26.81700,-25.72700,8.06700,-21.69400,0.17600,115.61000,0.41000,0.11111,0.41000,1.00000,20.34800,0.73131,19.17900,201.57000,4534.70000
24,5,2.00000,13.40900,-21.91200,24.85500,-22.56600,0.11000,104.78000,0.36000,0.11111,0.36000,1.00000,11.52600,0.99571,11.46500,212.40000,7787.50000
24,5,2.00000,11.44600,-23.11100,25.83600,-23.11100,0.09700,148.68000,0.53000,0.13333,0.53000,1.00000,14.42200,0.99813,14.39000,344.35000,11444.00000
24,5,2.00000,25.29100,-26.05400,15.80700,-27.47100,0.09600,100.66000,0.42000,0.11111,0.42000,1.00000,9.66370,0.49978,9.58940,153.95000,702.43000
24,5,2.00000,27.68900,-28.67000,10.90100,-28.34300,0.13500,125.01000,0.43000,0.14444,0.43000,1.00000,16.87700,0.66094,16.79100,1430.50000,1885400.00000
24,5,2.00000,11.01000,-27.36200,24.85500,-25.29100,0.16500,84.91500,0.54000,0.13333,0.48000,1.00000,14.01100,0.99623,13.99900,186.46000,6592.20000
24,5,2.00000,8.61200,-28.67000,28.23400,-27.25300,0.10700,184.22000,0.45000,0.08889,0.39000,1.00000,19.71100,0.99813,19.67300,347.15000,8428.40000
24,5,2.00000,30.52400,-25.61800,11.66400,-26.81700,0.18500,102.39000,0.43000,0.11111,0.43000,1.00000,18.94300,0.77574,18.89700,925.22000,519380.00000
24,5,2.00000,26.81700,-27.25300,7.73990,-28.23400,0.13100,146.06000,0.44000,0.08889,0.44000,1.00000,19.13400,0.71313,19.10200,747.06000,180040.00000
24,5,2.00000,13.73600,-26.70800,17.22400,-26.16300,0.17600,20.69100,0.47000,0.13333,0.47000,1.00000,3.64160,0.92273,3.53070,90.84800,3846.60000
24,5,2.00000,29.76100,-35.42900,12.42700,-34.77500,0.19300,90.39300,0.42000,0.11111,0.42000,1.00000,17.44600,0.79438,17.34500,171.50000,2611.80000
24,5,2.00000,11.77300,-22.56600,27.47100,-22.13000,0.15700,100.39000,0.40000,0.11111,0.40000,1.00000,15.76200,0.99523,15.70400,489.39000,1019300.00000
24,5,2.00000,8.17600,-25.72700,24.96400,-24.63700,0.11000,152.96000,0.45500,0.11111,0.38000,1.00000,16.82600,0.99955,16.82300,730.32000,435200.00000
24,5,2.00000,30.41500,-19.40400,15.26200,-20.82100,0.18600,82.01400,0.35000,0.11111,0.35000,1.00000,15.25500,0.71343,15.21900,124.66000,2718.00000
24,5,2.00000,29.65200,-19.73100,5.01460,-23.00200,0.20700,121.02000,0.37500,0.10000,0.32000,1.00000,25.05100,0.79375,24.85300,237.35000,6756.10000
24,5,2.00000,9.04810,-27.14400,21.47600,-26.16300,0.15000,83.54000,0.40000,0.10000,0.40000,1.00000,12.53100,0.99198,12.46600,152.90000,7006.30000
24,5,2.00000,7.19480,-24.20100,27.68900,-22.13000,0.11900,173.40000,0.47000,0.14444,0.47000,1.00000,20.63400,0.99784,20.59900,967.17000,244960.00000
24,5,2.00000,30.96000,-26.38100,12.97300,-25.72700,0.60200,30.40200,0.32000,0.10000,0.32000,1.00000,18.30200,0.51129,17.99900,61.90100,304.18000
24,5,2.00000,30.19700,-24.52800,10.46500,-26.59900,0.20200,99.08400,0.43000,0.12222,0.43000,1.00000,20.01500,0.82199,19.84000,1199.40000,973540.00000
24,5,2.00000,14.71700,-26.05400,30.63300,-25.83600,0.12700,125.39000,0.50000,0.14444,0.50000,1.00000,15.92400,0.99954,15.91700,796.29000,520350.00000
24,5,2.00000,10.79200,-22.45700,29.32400,-22.45700,0.10500,176.62000,0.53000,0.11111,0.46000,1.00000,18.54500,0.99948,18.53200,394.00000,222880.00000
24,5,2.00000,27.14400,-28.12500,14.93500,-30.08800,0.12600,98.88500,0.45000,0.08889,0.45000,1.00000,12.45900,0.59630,12.36600,194.05000,-1582.10000
24,5,2.00000,32.48600,-29.43300,13.19100,-31.94100,0.15600,125.88000,0.40000,0.13333,0.40000,1.00000,19.63700,0.74279,19.45800,203.79000,43813.00000
24,5,2.00000,16.24300,-18.31400,28.23400,-17.55100,0.17600,68.43400,0.42500,0.10000,0.36000,1.00000,12.04400,0.98173,12.01600,155.46000,2819.80000
24,5,2.00000,13.19100,-21.47600,26.59900,-19.94900,0.11200,120.51000,0.55000,0.11111,0.38000,1.00000,13.49700,0.99853,13.49500,11952.00000,13278000.00000
24,5,2.00000,34.77500,-29.10600,11.44600,-25.72700,0.23000,103.41000,0.35000,0.12222,0.35000,1.00000,23.78400,0.77701,23.57200,210.22000,10066.00000
24,5,2.00000,34.33900,-23.11100,11.55500,-21.36700,0.16100,142.75000,0.46000,0.12222,0.46000,1.00000,22.98300,0.74400,22.85000,296.57000,17438.00000
24,5,2.00000,10.46500,-15.80700,23.22000,-15.48000,0.13900,91.84500,0.48000,0.13333,0.48000,1.00000,12.76700,0.99953,12.75900,204.56000,8637.30000
24,5,2.00000,8.61200,-20.16700,23.98300,-18.20500,0.08900,174.15000,0.45000,0.11111,0.39000,1.00000,15.50000,0.99809,15.49600,1849.40000,879960.00000
24,5,2.00000,29.65200,-22.78400,9.37510,-21.80300,0.18600,109.53000,0.37000,0.08889,0.37000,1.00000,20.37300,0.77379,20.30000,228.02000,11807.00000
24,5,2.00000,23.76500,-18.85900,8.83000,-15.69800,0.11400,134.65000,0.44000,0.08889,0.44000,1.00000,15.35000,0.71350,15.26600,980.71000,878270.00000
24,5,2.00000,9.15710,-18.20500,22.45700,-17.33300,0.19400,68.87200,0.51000,0.11111,0.51000,1.00000,13.36100,0.99864,13.32800,112.45000,3928.80000
24,5,2.00000,7.30390,-19.73100,22.02100,-19.07700,0.11600,127.08000,0.45500,0.12222,0.38000,1.00000,14.74200,0.99920,14.73100,664.64000,407430.00000
24,5,2.00000,28.01600,-22.13000,10.79200,-21.25800,0.15700,110.22000,0.42000,0.13333,0.42000,1.00000,17.30400,0.66163,17.24600,201.12000,4358.80000
24,5,2.00000,27.36200,-23.76500,13.19100,-21.58500,0.11800,121.69000,0.44000,0.13333,0.44000,1.00000,14.35900,0.71468,14.33800,546.90000,119960.00000
24,5,2.00000,13.19100,-29.54200,27.36200,-28.34300,0.12000,118.58000,0.49500,0.11111,0.42000,1.00000,14.22900,0.99880,14.22200,228.44000,3158.50000
24,5,2.00000,10.13800,-24.96400,30.52400,-23.98300,0.10300,198.50000,0.39000,0.08889,0.39000,1.00000,20.44600,0.99794,20.40900,628.00000,202650.00000
24,5,2.00000,30.63300,-21.25800,8.93910,-21.69400,0.20000,109.80000,0.45000,0.13333,0.45000,1.00000,21.96000,0.76456,21.69800,727.38000,383370.00000
24,5,2.00000,25.40000,-19.29500,8.61200,-19.62200,0.11900,141.56000,0.48000,0.11111,0.48000,1.00000,16.84600,0.71112,16.79100,1302.50000,785940.00000
24,5,2.00000,16.67900,-32.37700,30.30600,-29.65200,0.13400,104.05000,0.51000,0.12222,0.51000,1.00000,13.94300,0.99306,13.89600,236.12000,363.14000
24,5,2.00000,10.79200,-28.67000,30.41500,-27.14400,0.10200,193.40000,0.40000,0.08889,0.40000,1.00000,19.72700,0.99790,19.68200,292.12000,213.54000
24,5,2.00000,27.79800,-33.46700,14.06300,-29.32400,0.18500,78.20100,0.39000,0.11111,0.39000,1.00000,14.46700,0.79593,14.34700,305.21000,133180.00000
24,5,2.00000,28.01600,-27.68900,10.90100,-29.21500,0.15700,111.54000,0.41000,0.11111,0.41000,1.00000,17.51100,0.74716,17.18300,932.62000,1036400.00000
24,5,2.00000,13.51800,-26.16300,32.15900,-22.78400,0.12000,158.37000,0.44500,0.08889,0.37000,1.00000,19.00500,0.99471,18.94500,958.76000,609510.00000
24,5,2.00000,10.68300,-28.77900,28.23400,-25.72700,0.08500,210.12000,0.49000,0.08889,0.40000,1.00000,17.86100,0.99549,17.81500,2236.20000,1087200.00000
24,5,2.00000,27.68900,-27.79800,11.33700,-28.77900,0.14100,116.35000,0.41000,0.08889,0.41000,1.00000,16.40600,0.66587,16.38100,942.62000,635790.00000
24,5,2.00000,29.65200,-29.10600,10.79200,-28.23400,0.13400,140.90000,0.41000,0.11111,0.29500,1.00000,18.88000,0.33424,18.87900,823.97000,51422.00000
24,5,2.00000,6.97680,-25.07300,23.65600,-22.78400,0.12900,130.54000,0.48500,0.12222,0.42000,1.00000,16.83900,0.99792,16.83500,245.11000,13138.00000
24,5,2.00000,4.36050,-27.47100,19.51300,-25.07300,0.10100,151.95000,0.53000,0.11111,0.44000,1.00000,15.34700,0.99759,15.34100,228.73000,2180.70000
24,5,2.00000,25.29100,-26.70800,5.01460,-27.79800,0.12500,162.61000,0.38000,0.08889,0.38000,1.00000,20.32600,0.66623,20.30600,520.82000,219500.00000
24,5,2.00000,27.03500,-26.59900,12.53600,-26.81700,0.09700,149.82000,0.45000,0.13333,0.45000,1.00000,14.53200,0.59791,14.50000,851.51000,433070.00000
24,5,2.00000,12.64500,-23.00200,25.07300,-23.22000,0.12500,99.44300,0.54000,0.15556,0.45000,1.00000,12.43000,0.99991,12.42900,214.22000,10587.00000
24,5,2.00000,8.39400,-24.74600,23.87400,-23.32900,0.10200,152.42000,0.51000,0.13333,0.43500,1.00000,15.54700,0.99861,15.54500,309.05000,10519.00000
24,5,2.00000,25.29100,-23.98300,10.02900,-24.63700,0.14800,103.51000,0.36000,0.08889,0.36000,1.00000,15.32000,0.74383,15.27600,167.98000,19009.00000
24,5,2.00000,25.83600,-25.61800,11.01000,-25.83600,0.11800,126.07000,0.41000,0.13333,0.41000,1.00000,14.87600,0.71049,14.82700,793.97000,528700.00000
24,5,2.00000,17.55100,-29.43300,29.10600,-28.77900,0.10400,111.49000,0.50000,0.13333,0.42000,1.00000,11.59500,0.99754,11.57400,262.77000,8297.70000
24,5,2.00000,11.88200,-26.05400,25.61800,-25.83600,0.08800,156.24000,0.54000,0.13333,0.45000,1.00000,13.75000,0.99940,13.73700,1014.20000,551400.00000
24,2,2.00000,13.19100,-34.99300,27.58000,-43.16900,0.26700,63.58700,0.63000,0.17778,0.63000,1.00000,16.97800,0.96045,16.55000,531.31000,420370.00000
24,2,2.00000,4.90560,-49.92800,3.59740,-34.66600,0.27300,58.95900,0.50000,0.13333,0.39000,1.00000,16.09600,0.85990,15.31800,448.40000,232470.00000
24,2,2.00000,6.86780,-47.96600,4.36050,-32.81300,0.12700,128.44000,0.57000,0.16667,0.43000,1.00000,16.31100,0.78473,15.35900,212.98000,3421.50000
24,2,2.00000,8.72100,-33.35800,11.99100,-50.80000,0.11300,158.25000,0.56000,0.14444,0.49000,1.00000,17.88200,0.87359,17.74600,659.89000,364480.00000
24,2,2.00000,7.95790,-44.04100,1.63520,-28.56100,0.17000,101.56000,0.37000,0.13333,0.37000,1.00000,17.26400,0.70622,16.72100,241.30000,13871.00000
24,2,2.00000,23.11100,-40.98900,27.79800,-18.09600,0.15600,152.89000,0.47000,0.15556,0.47000,1.00000,23.85200,0.84026,23.36800,866.38000,782080.00000
24,2,2.00000,25.18200,-33.90300,29.87000,-19.84000,0.19200,77.66600,0.35000,0.12222,0.35000,1.00000,14.91200,0.93387,14.82300,114.04000,1308.40000
24,2,2.00000,26.49000,-8.93910,24.63700,-40.22600,0.18400,171.02000,0.44500,0.08889,0.38000,1.00000,31.46700,0.87253,31.34200,353.27000,919030.00000
24,2,2.00000,21.14800,-40.98900,27.47100,-19.73100,0.18500,120.46000,0.39000,0.12222,0.39000,1.00000,22.28500,0.81857,22.17800,215.02000,10665.00000
24,2,2.00000,17.76900,-29.21500,17.87800,-48.18400,0.38000,50.33200,0.40000,0.12222,0.40000,1.00000,19.12600,0.94249,18.96900,68.00900,662.24000
24,2,2.00000,22.67500,-28.88800,22.02100,-40.55300,0.48800,24.49800,0.38000,0.08889,0.38000,1.00000,11.95500,0.78767,11.68300,34.42600,475.56000
24,2,2.00000,23.54700,-26.49000,34.77500,-14.39000,4.57000,7.25390,0.41000,0.13333,0.41000,1.00000,33.15000,0.63798,16.50700,12.77400,484.49000
24,2,2.00000,24.09200,-35.53800,31.39600,-20.38500,0.54500,31.24500,0.43000,0.13333,0.43000,1.00000,17.02800,0.96352,16.82100,69.33200,2843.80000
24,2,2.00000,25.40000,-29.97900,30.85100,-19.29500,0.28100,42.94500,0.51000,0.12222,0.40000,1.00000,12.06800,0.93355,11.99300,83.45800,2868.70000
24,2,2.00000,23.76500,-35.97400,28.12500,-24.63700,0.69700,17.98700,0.43000,0.11111,0.43000,1.00000,12.53700,0.94429,12.14700,36.28000,1138.20000
24,2,2.00000,27.03500,-21.03900,26.16300,-36.19200,0.34900,43.80400,0.41000,0.08889,0.35000,1.00000,15.28800,0.92482,15.17800,102.69000,3988.10000
24,2,2.00000,24.09200,-24.85500,22.89300,-40.88000,0.41000,39.32900,0.33000,0.06667,0.33000,1.00000,16.12500,0.95304,16.07000,69.51100,437.39000
24,2,2.00000,26.49000,-22.02100,24.74600,-37.39100,0.46900,33.29600,0.37000,0.08889,0.37000,1.00000,15.61600,0.93380,15.46900,48.35300,1853.50000
24,2,2.00000,23.22000,-49.60100,28.99700,-39.68100,0.91500,12.83200,0.28000,0.06667,0.28000,1.00000,11.74100,0.95327,11.48000,26.04000,812.90000
24,2,2.00000,26.49000,-46.22100,28.34300,-41.42500,0.47800,11.12900,0.22000,0.06667,0.22000,1.00000,5.31970,0.91502,5.14210,24.26300,806.01000
24,2,2.00000,20.93000,-51.34500,24.85500,-43.71400,0.81000,11.09500,0.27000,0.06667,0.27000,1.00000,8.98740,0.91898,8.58090,26.99800,1319.60000
24,2,2.00000,23.76500,-48.29300,26.81700,-41.97000,0.55700,12.93700,0.20000,0.04444,0.20000,1.00000,7.20620,0.94441,7.02100,24.17300,676.61000
24,2,2.00000,24.31000,-45.02200,27.36200,-38.37300,0.26100,28.18700,0.26000,0.06667,0.26000,1.00000,7.35680,0.94238,7.31690,52.93800,1939.50000
24,2,2.00000,25.83600,-44.36800,27.58000,-38.59100,0.26200,23.19100,0.26000,0.05556,0.26000,1.00000,6.07600,0.90738,6.03520,42.09900,813.83000
24,2,2.00000,26.05400,-44.36800,28.23400,-38.37300,0.18900,33.99400,0.24000,0.08889,0.24000,1.00000,6.42480,0.90126,6.37980,161.97000,119210.00000
24,2,2.00000,24.09200,-48.94700,27.58000,-39.35400,1.13900,9.44590,0.23000,0.08889,0.23000,1.00000,10.75900,0.90709,10.20800,16.25100,424.37000
24,2,2.00000,23.32900,-46.33000,27.90700,-34.99300,0.41600,29.53600,0.30000,0.08889,0.30000,1.00000,12.28700,0.95314,12.22700,71.84600,2537.40000
24,2,2.00000,21.25800,-48.07500,27.25300,-36.51900,0.32500,40.59800,0.27000,0.07778,0.27000,1.00000,13.19400,0.91421,13.01800,72.18900,1850.70000
24,2,2.00000,12.86400,-45.24000,10.24700,-35.64700,0.35700,28.28700,0.45000,0.14444,0.34000,1.00000,10.09900,0.89692,9.94350,54.09600,2157.20000
24,2,2.00000,12.75500,-45.02200,10.46500,-36.41000,0.20300,44.40500,0.35000,0.13333,0.35000,1.00000,9.01430,0.76194,8.91110,103.32000,5648.00000
24,2,2.00000,11.33700,-41.97000,7.95790,-32.70400,0.16500,61.26000,0.45000,0.13333,0.45000,1.00000,10.10800,0.81943,9.86310,107.52000,1953.70000
24,2,2.00000,11.33700,-46.65800,8.83000,-33.24900,0.49700,28.11800,0.41000,0.13333,0.41000,1.00000,13.97500,0.94073,13.64100,50.31500,996.77000
24,2,2.00000,13.30000,-50.90900,12.42700,-43.93200,0.43800,17.61000,0.36000,0.11111,0.36000,1.00000,7.71330,0.85230,7.03110,37.05700,914.39000
24,2,2.00000,12.10000,-35.64700,12.53600,-47.96600,0.23400,52.78200,0.40000,0.08889,0.34500,1.00000,12.35100,0.91387,12.32600,105.96000,3931.70000
24,2,2.00000,12.97300,-45.67600,11.22800,-38.70000,0.20100,35.89100,0.32000,0.08889,0.32000,1.00000,7.21410,0.78696,7.19150,79.20200,3161.10000
24,2,2.00000,13.30000,-46.11200,12.75500,-39.68100,0.64600,10.54100,0.40000,0.12222,0.40000,1.00000,6.80970,0.85776,6.45480,23.04500,963.32000
24,2,2.00000,14.71700,-47.85700,13.19100,-38.04500,0.24500,42.20600,0.41000,0.15556,0.41000,1.00000,10.34000,0.80197,9.92920,91.39700,4120.30000
24,2,2.00000,14.39000,-47.42100,10.57400,-35.97400,0.28200,43.86600,0.34000,0.13333,0.34000,1.00000,12.37000,0.87036,12.06600,93.15500,8130.90000
24,2,2.00000,13.51800,-50.14600,12.20900,-40.66200,0.36600,26.37800,0.33000,0.10000,0.33000,1.00000,9.65420,0.91414,9.57390,68.27000,3044.80000
24,2,2.00000,12.20900,-46.43900,8.72100,-35.42900,0.19100,61.28800,0.30000,0.08889,0.30000,1.00000,11.70600,0.77342,11.55000,738.60000,178630.00000
24,2,2.00000,13.30000,-48.29300,10.57400,-39.13600,0.14300,67.97400,0.33000,0.08889,0.33000,1.00000,9.72030,0.80766,9.55400,93.03400,1935.80000
24,2,2.00000,13.84500,-45.45800,12.20900,-40.22600,0.12400,44.47100,0.37000,0.11111,0.37000,1.00000,5.51440,0.75984,5.48220,111.10000,4664.20000
